Time, Amplitude
5.702851425712855971e+00,1.333283089941235344e+00
5.712856428214107218e+00,1.047646963909646844e+00
5.722861430715357578e+00,-4.146855209592130720e-01
5.732866433216607938e+00,-1.109666471260636111e+00
5.742871435717859185e+00,-1.986566565872896484e-01
5.752876438219109545e+00,9.218481236855246008e-01
5.762881440720359905e+00,5.948044627958247732e-01
5.772886443221610264e+00,-7.703144488437718707e-01
5.782891445722861512e+00,-1.254704214105547555e+00
5.792896448224111872e+00,-1.089415972382282438e-01
5.802901450725362231e+00,1.157537151917821028e+00
5.812906453226613479e+00,8.006905654110142434e-01
5.822911455727863839e+00,-7.969156400395844830e-01
5.832916458229114198e+00,-1.673897798361920985e+00
5.842921460730365446e+00,-9.799179524685059928e-01
5.852926463231615806e+00,-9.227397438263151841e-02
5.862931465732866165e+00,-6.327020390363854441e-01
5.872936468234116525e+00,-2.151710293919358641e+00
5.882941470735367773e+00,-2.705196581556021052e+00
5.892946473236618132e+00,-1.537395804790878451e+00
5.902951475737868492e+00,-1.566973857986411200e-01
5.912956478239119740e+00,-3.011087192138406365e-01
5.922961480740370099e+00,-1.585737845571906668e+00
5.932966483241620459e+00,-2.066466628102581193e+00
5.942971485742871707e+00,-9.299799623657628578e-01
5.952976488244122066e+00,4.074689856521410691e-01
5.962981490745372426e+00,2.973896544487717453e-01
5.972986493246622786e+00,-8.307573253344688879e-01
5.982991495747874033e+00,-1.059753422254707367e+00
5.992996498249124393e+00,3.333869716626253199e-01
6.003001500750374753e+00,1.819141493798821951e+00
6.013006503251626000e+00,1.662434354237525724e+00
6.023011505752876360e+00,2.667409122731742022e-01
6.033016508254126720e+00,-4.069506515337436570e-01
6.043021510755377079e+00,4.665357493377949583e-01
6.053026513256628327e+00,1.491013067092584077e+00
6.063031515757878687e+00,1.054698630260205716e+00
6.073036518259129046e+00,-3.711996551776013398e-01
6.083041520760380294e+00,-8.420892467443868989e-01
6.093046523261630654e+00,3.739625130609635084e-01
6.103051525762881013e+00,1.751663534651022314e+00
6.113056528264132261e+00,1.565532791297295168e+00
6.123061530765382621e+00,2.250792101003176171e-01
6.133066533266632980e+00,-3.221261530752241864e-01
6.143071535767883340e+00,7.162154230232364860e-01
6.153076538269134588e+00,1.909428139522667545e+00
6.163081540770384947e+00,1.623537231722045782e+00
6.173086543271635307e+00,3.141246832526457533e-01
6.183091545772886555e+00,-9.687749395565625754e-02
6.193096548274136914e+00,1.093863809778948815e+00
6.203101550775387274e+00,2.344071386526629386e+00
6.213106553276638522e+00,1.935079667930377223e+00
6.223111555777888881e+00,2.983500135362994188e-01
6.233116558279139241e+00,-5.988365355329553497e-01
6.243121560780389601e+00,5.014924320475373787e-02
6.253126563281640848e+00,8.368358820868087022e-01
6.263131565782891208e+00,1.655681642290683930e-01
6.273136568284141568e+00,-1.465446018679085416e+00
6.283141570785392815e+00,-2.106719325695280975e+00
6.293146573286643175e+00,-1.046276115292442022e+00
6.303151575787893535e+00,1.771391557709964815e-01
6.313156578289144782e+00,-1.467763305304018440e-01
6.323161580790395142e+00,-1.582447740827759741e+00
6.333166583291645502e+00,-2.178533470467643340e+00
6.343171585792895861e+00,-1.164149390570450748e+00
6.353176588294147109e+00,1.466336443045390681e-02
6.363181590795397469e+00,-2.633445426010956325e-01
6.373186593296647828e+00,-1.519439959324747846e+00
6.383191595797899076e+00,-1.830984032197130240e+00
6.393196598299149436e+00,-5.188557280537763328e-01
6.403201600800399795e+00,8.570349463701155690e-01
6.413206603301651043e+00,5.889927061905144701e-01
6.423211605802901403e+00,-8.698123433516669056e-01
6.433216608304151762e+00,-1.552724718664314496e+00
6.443221610805402122e+00,-6.786917042808434664e-01
6.453226613306653370e+00,3.246635512628930353e-01
6.463231615807903729e+00,-1.291029460950066099e-01
6.473236618309154089e+00,-1.521998349259201744e+00
6.483241620810405337e+00,-1.906941374243809717e+00
6.493246623311655696e+00,-5.987643253699850288e-01
6.503251625812906056e+00,8.442032702534044697e-01
6.513256628314157304e+00,7.211968101543492216e-01
6.523261630815407663e+00,-5.115610345476780951e-01
6.533266633316658023e+00,-9.039690899258001622e-01
6.543271635817908383e+00,2.893383114468996431e-01
6.553276638319159630e+00,1.603982890831893382e+00
6.563281640820409990e+00,1.429326401930723023e+00
6.573286643321660350e+00,2.656720353412811431e-01
6.583291645822911597e+00,3.544414689664154849e-02
6.593296648324161957e+00,1.393725359556142962e+00
6.603301650825412317e+00,2.764396475112774532e+00
6.613306653326663564e+00,2.453059516525758710e+00
6.623311655827913924e+00,9.374286201836510291e-01
6.633316658329164284e+00,1.869347161749299602e-01
6.643321660830414643e+00,9.613881669544270814e-01
6.653326663331665891e+00,1.819370753931490725e+00
6.663331665832916251e+00,1.189621028320172247e+00
6.673336668334166610e+00,-3.839476517829252811e-01
6.683341670835417858e+00,-9.503529097634797473e-01
6.693346673336668218e+00,1.555650492174630029e-01
6.703351675837918577e+00,1.363232449436840854e+00
6.713356678339169825e+00,9.888628773277658990e-01
6.723361680840420185e+00,-4.836084874701847558e-01
6.733366683341670544e+00,-1.098638275892118488e+00
6.743371685842920904e+00,-1.297629135039330694e-01
6.753376688344172152e+00,9.469030844771796351e-01
6.763381690845422511e+00,5.374889066013226468e-01
6.773386693346672871e+00,-8.308724426645299754e-01
6.783391695847924119e+00,-1.231584169652803373e+00
6.793396698349174478e+00,-2.973621156215403016e-02
6.803401700850424838e+00,1.185779522731828628e+00
6.813406703351676086e+00,7.364877908176747923e-01
6.823411705852926445e+00,-8.739358890880604136e-01
6.833416708354176805e+00,-1.672990882121721867e+00
6.843421710855427165e+00,-9.225212050502662464e-01
6.853426713356678412e+00,-7.869915736784838245e-02
6.863431715857928772e+00,-6.994210534114783107e-01
6.873436718359179132e+00,-2.217853504406871679e+00
6.883441720860430380e+00,-2.683139877192901146e+00
6.893446723361680739e+00,-1.454696727099957343e+00
6.903451725862931099e+00,-1.202297378678658379e-01
6.913456728364181458e+00,-3.520059447056697044e-01
6.923461730865432706e+00,-1.644675577925616361e+00
6.933466733366683066e+00,-2.044180761701698046e+00
6.943471735867933425e+00,-8.499865291231546438e-01
6.953476738369184673e+00,4.431922515740426283e-01
6.963481740870435033e+00,2.513306007002836795e-01
6.973486743371685392e+00,-8.788304231992766224e-01
6.983491745872936640e+00,-1.023817619136568213e+00
6.993496748374187000e+00,4.242726721800645362e-01
7.003501750875437359e+00,1.857659843257548404e+00
7.013506753376687719e+00,1.608159034509949459e+00
7.023511755877938967e+00,1.999946691571801161e-01
7.033516758379189326e+00,-3.962575880144860729e-01
7.043521760880439686e+00,5.318275607412688011e-01
7.053526763381690934e+00,1.510377986873438161e+00
7.063531765882941293e+00,9.927639493497294465e-01
7.073536768384191653e+00,-4.328298285080509067e-01
7.083541770885442901e+00,-8.165720661269683101e-01
7.093546773386693260e+00,4.577494223154142672e-01
7.103551775887943620e+00,1.786748914094806295e+00
7.113556778389193980e+00,1.512022072726329824e+00
7.123561780890445227e+00,1.631798341052002055e-01
7.133566783391695587e+00,-3.037854911968875804e-01
7.143571785892945947e+00,7.900935609140880000e-01
7.153576788394197195e+00,1.936880537946849667e+00
7.163581790895447554e+00,1.568376276591385121e+00
7.173586793396697914e+00,2.570676876758899443e-01
7.183591795897949162e+00,-7.037991950145272568e-02
7.193596798399199521e+00,1.173746098031000384e+00
7.203601800900449881e+00,2.370126723483534814e+00
7.213606803401700240e+00,1.868302587801264014e+00
7.223611805902951488e+00,2.200998528512689845e-01
7.233616808404201848e+00,-5.991539745946267148e-01
7.243621810905452207e+00,1.038530236100041748e-01
7.253626813406703455e+00,8.441450866314280654e-01
7.263631815907953815e+00,9.249686386764066626e-02
7.273636818409204174e+00,-1.536320529087219278e+00
7.283641820910455422e+00,-2.089131957589594357e+00
7.293646823411705782e+00,-9.702405291839478751e-01
7.303651825912956141e+00,2.047101698285034299e-01
7.313656828414206501e+00,-2.062227981082466188e-01
7.323661830915457749e+00,-1.647781349046084198e+00
7.333666833416708108e+00,-2.161767222613222295e+00
7.343671835917958468e+00,-1.091205716724662045e+00
7.353676838419209716e+00,4.177015437041742274e-02
7.363681840920460075e+00,-3.170570383293870309e-01
7.373686843421710435e+00,-1.572484614865761188e+00
7.383691845922961683e+00,-1.798701341651339103e+00
7.393696848424212043e+00,-4.327623785127762135e-01
7.403701850925462402e+00,8.895775130998340163e-01
7.413706853426712762e+00,5.301066037654590390e-01
7.423711855927964010e+00,-9.380658047596041049e-01
7.433716858429214369e+00,-1.541797282895473131e+00
7.443721860930464729e+00,-6.139129726359534578e-01
7.453726863431715977e+00,3.426460278052788633e-01
7.463731865932966336e+00,-1.908690047644445720e-01
7.473736868434216696e+00,-1.580329485552934843e+00
7.483741870935467944e+00,-1.876507765766553204e+00
7.493746873436718303e+00,-5.110392104346802578e-01
7.503751875937968663e+00,8.820750656560905067e-01
7.513756878439219022e+00,6.717285864089201919e-01
7.523761880940470270e+00,-5.665800092071240357e-01
7.533766883441720630e+00,-8.774241989839310918e-01
7.543771885942970989e+00,3.701298316021680024e-01
7.553776888444222237e+00,1.636833178437330005e+00
7.563781890945472597e+00,1.380367736570117909e+00
7.573786893446722956e+00,2.170963755083381574e-01
7.583791895947974204e+00,7.109919168633749287e-02
7.593796898449224564e+00,1.480790220571433835e+00
7.603801900950474923e+00,2.795459049955537623e+00
7.613806903451725283e+00,2.391500961635967037e+00
7.623811905952976531e+00,8.661661592290382794e-01
7.633816908454226891e+00,1.938507828916693487e-01
7.643821910955477250e+00,1.019980274190129599e+00
7.653826913456728498e+00,1.829048267231821567e+00
7.663831915957978858e+00,1.118770398954184175e+00
7.673836918459229217e+00,-4.512277974696419225e-01
7.683841920960480465e+00,-9.293421743027341364e-01
7.693846923461730825e+00,2.322900310958273540e-01
7.703851925962981184e+00,1.388669406566634290e+00
7.713856928464231544e+00,9.269558274345859328e-01
7.723861930965482792e+00,-5.500703413527794350e-01
7.733866933466733151e+00,-1.083082748835409115e+00
7.743871935967983511e+00,-6.056971485639009445e-02
7.753876938469234759e+00,9.676957158534026382e-01
7.763881940970485118e+00,4.774143487741112635e-01
7.773886943471735478e+00,-8.886797990453335627e-01
7.783891945972985837e+00,-1.203885526022528074e+00
7.793896948474237085e+00,4.952692015258590430e-02
7.803901950975487445e+00,1.209299286122436756e+00
7.813906953476737804e+00,6.690055914552432981e-01
7.823911955977989052e+00,-9.486085340172295544e-01
7.833916958479239412e+00,-1.667644502274122864e+00
7.843921960980489771e+00,-8.648651495451316062e-01
7.853926963481741019e+00,-6.933385078492237952e-02
7.863931965982991379e+00,-7.687421969546559541e-01
7.873936968484241739e+00,-2.281027859400579949e+00
7.883941970985492098e+00,-2.656275887486230669e+00
7.893946973486743346e+00,-1.371710748284627579e+00
7.903951975987993706e+00,-8.823756797226955939e-02
7.913956978489244065e+00,-4.059272315159659916e-01
7.923961980990495313e+00,-1.701056615017649598e+00
7.933966983491745673e+00,-2.017344983905518863e+00
7.943971985992996032e+00,-7.697229966845899884e-01
7.953976988494247280e+00,4.746532624966585123e-01
7.963981990995497640e+00,2.025700140646450320e-01
7.973986993496747999e+00,-9.241029193367881200e-01
7.983991995997998359e+00,-9.833290015475619761e-01
7.993996998499249607e+00,5.151376927008307627e-01
8.004002001000500854e+00,1.891407756627973669e+00
8.014007003501751214e+00,1.550616258881595932e+00
8.024012006003001574e+00,1.356035265178651139e-01
8.034017008504251933e+00,-3.811900898536529914e-01
8.044022011005502293e+00,5.972640127396684484e-01
8.054027013506752652e+00,1.525451761257850425e+00
8.064032016008003012e+00,9.282072472054880841e-01
8.074037018509255148e+00,-4.915133456671315626e-01
8.084042021010505508e+00,-7.863389718607075585e-01
8.094047023511755867e+00,5.416872932825311793e-01
8.104052026013006227e+00,1.817262459529199958e+00
8.114057028514256587e+00,1.455460010626675071e+00
8.124062031015506946e+00,1.038150040251927253e-01
8.134067033516757306e+00,-2.809791905752579977e-01
8.144072036018009442e+00,8.641191394618803479e-01
8.154077038519259801e+00,1.959992513323036700e+00
8.164082041020510161e+00,1.510508349353668622e+00
8.174087043521760521e+00,2.028140513942775502e-01
8.184092046023010880e+00,-3.938549800381485611e-02
8.194097048524261240e+00,1.253517583584171646e+00
8.204102051025513376e+00,2.391370801447391337e+00
8.214107053526763735e+00,1.798294651313697701e+00
8.224112056028014095e+00,1.442535247885906591e-01
8.234117058529264455e+00,-5.951042440120107857e-01
8.244122061030514814e+00,1.576611392623385455e-01
8.254127063531765174e+00,8.471713273757015550e-01
8.264132066033015533e+00,1.688654078588802676e-02
8.274137068534267669e+00,-1.604156863480499684e+00
8.284142071035518029e+00,-2.066796712007490822e+00
8.294147073536768389e+00,-8.940579319801776892e-01
8.304152076038018748e+00,2.277515778180695394e-01
8.314157078539269108e+00,-2.686058690108006353e-01
8.324162081040519467e+00,-1.710459967483373145e+00
8.334167083541769827e+00,-2.140478116191236513e+00
8.344172086043021963e+00,-1.018098122514220272e+00
8.354177088544272323e+00,6.459296450597151740e-02
8.364182091045522682e+00,-3.733549507476413565e-01
8.374187093546773042e+00,-1.622606396474147950e+00
8.384192096048023402e+00,-1.761872507017166356e+00
8.394197098549273761e+00,-3.467768623396553229e-01
8.404202101050525897e+00,9.173474667670836746e-01
8.414207103551776257e+00,4.680898644209886550e-01
8.424212106053026616e+00,-1.003820555506391932e+00
8.434217108554276976e+00,-1.526481414426546390e+00
8.444222111055527336e+00,-5.490587730318695625e-01
8.454227113556777695e+00,3.563479069371555674e-01
8.464232116058028055e+00,-2.551150310650209807e-01
8.474237118559280191e+00,-1.635573230554235202e+00
8.484242121060530550e+00,-1.841353720312710607e+00
8.494247123561780910e+00,-4.232456211550650327e-01
8.504252126063031270e+00,9.153709050069197550e-01
8.514257128564281629e+00,6.193363550379820115e-01
8.524262131065531989e+00,-6.189382642163735460e-01
8.534267133566782348e+00,-8.464241121658608868e-01
8.544272136068034484e+00,4.509696486387368419e-01
8.554277138569284844e+00,1.665318701946133073e+00
8.564282141070535204e+00,1.328804055544682949e+00
8.574287143571785563e+00,1.714196454922631840e-01
8.584292146073035923e+00,1.112067778427510145e-01
8.594297148574286282e+00,1.567611110703150956e+00
8.604302151075536642e+00,2.821654545651205659e+00
8.614307153576788778e+00,2.326785998073218398e+00
8.624312156078039138e+00,7.973797951395494854e-01
8.634317158579289497e+00,2.050700028112297790e-01
8.644322161080539857e+00,1.078526045114681864e+00
8.654327163581790217e+00,1.834369689668507553e+00
8.664332166083040576e+00,1.045436332635299559e+00
8.674337168584292712e+00,-5.154181390768023396e-01
8.684342171085543072e+00,-9.036681800784414076e-01
8.694347173586793431e+00,3.089937233473450950e-01
8.704352176088043791e+00,1.409491517836594321e+00
8.714357178589294151e+00,8.621624182385441149e-01
8.724362181090544510e+00,-6.138241011581454520e-01
8.734367183591794870e+00,-1.063081508991144730e+00
8.744372186093047006e+00,8.630925886516982448e-03
8.754377188594297365e+00,9.841329743484825698e-01
8.764382191095547725e+00,4.148183622462519038e-01
8.774387193596798085e+00,-9.434981976979843754e-01
8.784392196098048444e+00,-1.171704375756577488e+00
8.794397198599298804e+00,1.285421308104194582e-01
8.804402201100549163e+00,1.227996217235936660e+00
8.814407203601801299e+00,5.984832811043295786e-01
8.824412206103051659e+00,-1.020685112694211361e+00
8.834417208604302019e+00,-1.657938797084100191e+00
8.844422211105552378e+00,-8.072381771530116046e-01
8.854427213606802738e+00,-6.426566885787621253e-02
8.864432216108053098e+00,-8.404234823032042945e-01
8.874437218609305233e+00,-2.340993519488770769e+00
8.884442221110555593e+00,-2.624700849994190843e+00
8.894447223611805953e+00,-1.288743051487022839e+00
8.904452226113056312e+00,-6.082003558222504047e-02
8.914457228614306672e+00,-4.626340343293021684e-01
8.924462231115557032e+00,-1.754636483981012463e+00
8.934467233616807391e+00,-1.986044882668908107e+00
8.944472236118059527e+00,-6.894818641446871510e-01
8.954477238619309887e+00,5.017620349244038547e-01
8.964482241120560246e+00,1.513471813307288860e-01
8.974487243621810606e+00,-9.663391813852306722e-01
8.984492246123060966e+00,-9.383877164961190731e-01
8.994497248624311325e+00,6.056758986847717852e-01
9.004502251125561685e+00,1.920288165617284770e+00
9.014507253626813821e+00,1.490047195821049053e+00
9.024512256128064180e+00,7.381341846898736847e-02
9.034517258629314540e+00,-3.618321908268483655e-01
9.044522261130564900e+00,6.625563837042156567e-01
9.054527263631815259e+00,1.536150038050175137e+00
9.064532266133065619e+00,8.612724607931937504e-01
9.074537268634317755e+00,-5.470127630846206568e-01
9.084542271135568114e+00,-7.514898853670706202e-01
9.094547273636818474e+00,6.254709096474634356e-01
9.104552276138068834e+00,1.843108627857416693e+00
9.114557278639319193e+00,1.396087474015352381e+00
9.124562281140569553e+00,4.722716243451385854e-02
9.134567283641819913e+00,-2.537961892465062652e-01
9.144572286143072049e+00,9.379999042869400228e-01
9.154577288644322408e+00,1.978677908014284670e+00
9.164582291145572768e+00,1.450175219991938214e+00
9.174587293646823127e+00,1.515975315067107365e-01
9.184592296148073487e+00,-3.997535673486263263e-03
9.194597298649323847e+00,1.332872608243688139e+00
9.204602301150574206e+00,2.407710621591949263e+00
9.214607303651826342e+00,1.725299729274371474e+00
9.224612306153076702e+00,7.105525658291966806e-02
9.234617308654327061e+00,-5.867744392999815206e-01
9.244622311155577421e+00,2.112853514190153326e-01
9.254627313656827781e+00,8.458342298820857863e-01
9.264632316158078140e+00,-6.101633122042304791e-02
9.274637318659330276e+00,-1.668719472415058469e+00
9.284642321160580636e+00,-2.039816734082003702e+00
9.294647323661830995e+00,-8.180331821716051444e-01
9.304652326163081355e+00,2.461717041785391746e-01
9.314657328664331715e+00,-3.336822627313709155e-01
9.324662331165582074e+00,-1.770243208469222118e+00
9.334667333666832434e+00,-2.114758524076735036e+00
9.344672336168084570e+00,-9.451187814814763222e-01
9.354677338669334929e+00,8.304915835556569981e-02
9.364682341170585289e+00,-4.319944866342146916e-01
9.374687343671835649e+00,-1.669573977764938766e+00
9.384692346173086008e+00,-1.720604584260052139e+00
9.394697348674336368e+00,-2.612049984273725478e-01
9.404702351175586728e+00,9.402551400271916826e-01
9.414707353676838864e+00,4.031882148381559783e-01
9.424712356178089223e+00,-1.066834964216896164e+00
9.434717358679339583e+00,-1.506868136350686838e+00
9.444722361180589942e+00,-4.844177110476086678e-01
9.454727363681840302e+00,3.656919075035096611e-01
9.464732366183090662e+00,-3.215929384849581796e-01
9.474737368684341021e+00,-1.687496825377302834e+00
9.484742371185593157e+00,-1.801586409940576505e+00
9.494747373686843517e+00,-3.356887766067331302e-01
9.504752376188093876e+00,9.440022935155278905e-01
9.514757378689344236e+00,5.642651449593723001e-01
9.524762381190594596e+00,-6.683980429028772985e-01
9.534767383691844955e+00,-8.110650658215046160e-01
9.544772386193097091e+00,5.315653743613412141e-01
9.554777388694347451e+00,1.689360124073019165e+00
9.564782391195597810e+00,1.274881011927592844e+00
9.574787393696848170e+00,1.288706916878462616e-01
9.584792396198098530e+00,1.556562163951424882e-01
9.594797398699348889e+00,1.653882309813683893e+00
9.604802401200599249e+00,2.842896959909056775e+00
9.614807403701851385e+00,2.259162592405202563e+00
9.624812406203101744e+00,7.313090448829115964e-01
9.634817408704352104e+00,2.204980476902320685e-01
9.644822411205602464e+00,1.136737239432638713e+00
9.654827413706852823e+00,1.835261599357937534e+00
9.664832416208103183e+00,9.698692982837158194e-01
9.674837418709353543e+00,-5.762878938393772854e-01
9.684842421210605679e+00,-8.734412288565015503e-01
9.694847423711856038e+00,3.853714902871650527e-01
9.704852426213106398e+00,1.425614380581159191e+00
9.714857428714356757e+00,7.947302733892360749e-01
9.724862431215607117e+00,-6.746338199947088388e-01
9.734867433716857477e+00,-1.038733822149098485e+00
9.744872436218109613e+00,7.754721772212180841e-02
9.754877438719359972e+00,9.961395344576527977e-01
9.764882441220610332e+00,3.499490443280771079e-01
9.774887443721860691e+00,-9.951007718398228175e-01
9.784892446223111051e+00,-1.135154581719008515e+00
9.794897448724361411e+00,2.070041873864723048e-01
9.804902451225611770e+00,1.241788225843636795e+00
9.814907453726863906e+00,5.251711503446048201e-01
9.824912456228114266e+00,-1.089928249127815718e+00
9.834917458729364625e+00,-1.643971486149936601e+00
9.844922461230614985e+00,-7.499283295843512942e-01
9.854927463731865345e+00,-6.356448299661798806e-02
9.864932466233115704e+00,-9.142125214459571048e-01
9.874937468734366064e+00,-2.397522234907480954e+00
9.884942471235618200e+00,-2.588528787449741131e+00
9.894947473736868560e+00,-1.206098327925340774e+00
9.904952476238118919e+00,-3.805819218755512878e-02
9.914957478739369279e+00,-5.218769832866451130e-01
9.924962481240619638e+00,-1.805181936665217535e+00
9.934967483741869998e+00,-1.950383618200015157e+00
9.944972486243122134e+00,-6.095551752574199789e-01
9.954977488744372494e+00,5.244463694197061265e-01
9.964982491245622853e+00,9.791171963596789762e-02
9.974987493746873213e+00,-1.005315216824457680e+00
9.984992496248123572e+00,-8.891116013698175946e-01
9.994997498749373932e+00,6.955818272508457190e-01
1.000500250125062429e+01,1.944222205637844869e+00
1.001500750375187643e+01,1.426703798029489878e+00
1.002501250625312679e+01,1.485900708006226978e-02
1.003501750875437715e+01,-3.382854267085700917e-01
1.004502251125562751e+01,7.274165375430449165e-01
1.005502751375687787e+01,1.542406275625667345e+00
1.006503251625812823e+01,7.922137357744115649e-01
1.007503751875937859e+01,-5.991024095556621853e-01
1.008504252126063072e+01,-7.121424294167079116e-01
1.009504752376188108e+01,7.087957867909538967e-01
1.010505252626313144e+01,1.864210053553108093e+00
1.011505752876438180e+01,1.334155964658082727e+00
1.012506253126563216e+01,-6.352656557355174094e-03
1.013506753376688252e+01,-2.223429159084091555e-01
1.014507253626813466e+01,1.011444292806230161e+00
1.015507753876938501e+01,1.992868414795078591e+00
1.016508254127063537e+01,1.387628795618955246e+00
1.017508754377188573e+01,1.036400625666887843e-01
1.018509254627313609e+01,3.566305476164322030e-02
1.019509754877438645e+01,1.411506423393583232e+00
1.020510255127563681e+01,2.419071454740798988e+00
1.021510755377688895e+01,1.649572281494641413e+00
1.022511255627813931e+01,7.378176509407197159e-04
1.023511755877938967e+01,-5.742690782016574014e-01
1.024512256128064003e+01,2.644382398538863699e-01
1.025512756378189039e+01,8.400712916534138763e-01
1.026513256628314075e+01,-1.409552673314975468e-01
1.027513756878439111e+01,-1.729784764229122640e+00
1.028514257128564324e+01,-2.008312788606703592e+00
1.029514757378689360e+01,-7.424701721234823193e-01
1.030515257628814396e+01,2.598971121959906538e-01
1.031515757878939432e+01,-4.011982650656309435e-01
1.032516258129064468e+01,-1.826902280373839726e+00
1.033516758379189504e+01,-2.084718231056968296e+00
1.034517258629314540e+01,-8.725589445260809596e-01
1.035517758879439754e+01,9.707400808029897910e-02
1.036518259129564790e+01,-4.927219154687040303e-01
1.037518759379689826e+01,-1.713168040363868272e+00
1.038519259629814862e+01,-1.675022153387924151e+00
1.039519759879939897e+01,-1.763514619549535201e-01
1.040520260130064933e+01,9.582291951870953728e-01
1.041520760380190147e+01,3.356577713716081268e-01
1.042521260630315183e+01,-1.126879043074705322e+00
1.043521760880440219e+01,-1.483065812572871955e+00
1.044522261130565255e+01,-4.202773413201048580e-01
1.045522761380690291e+01,3.706186791040240180e-01
1.046523261630815327e+01,-3.900448277737336156e-01
1.047523761880940363e+01,-1.735879650783801686e+00
1.048524262131065576e+01,-1.757330539558095150e+00
1.049524762381190612e+01,-2.486726924840471920e-01
1.050525262631315648e+01,9.678990372072614479e-01
1.051525762881440684e+01,5.067702221934727858e-01
1.052526263131565720e+01,-7.147333658180169413e-01
1.053526763381690756e+01,-7.714606217787314257e-01
1.054527263631815792e+01,6.116257791424908330e-01
1.055527763881941006e+01,1.708896077014067760e+00
1.056528264132066042e+01,1.218854000262116877e+00
1.057528764382191078e+01,8.966617454309688817e-02
1.058529264632316114e+01,2.043193851831222041e-01
1.059529764882441150e+01,1.739299480934999309e+00
1.060530265132566186e+01,2.859118682497029162e+00
1.061530765382691399e+01,2.188888904913111944e+00
1.062531265632816435e+01,6.681816026018195798e-01
1.063531765882941471e+01,2.400233368015143309e-01
1.064532266133066507e+01,1.194326903688791575e+00
1.065532766383191543e+01,1.831668564202851179e+00
1.066533266633316579e+01,8.923293801475019604e-01
1.067533766883441615e+01,-6.336185968141897495e-01
1.068534267133566829e+01,-8.387890645723731220e-01
1.069534767383691864e+01,4.611201370895977036e-01
1.070535267633816900e+01,1.436971951741915943e+00
1.071535767883941936e+01,7.249170544434320185e-01
1.072536268134066972e+01,-7.322755091931775207e-01
1.073536768384192008e+01,-1.010156192755297777e+00
1.074537268634317044e+01,1.458887609648327477e-01
1.075537768884442258e+01,1.003658094570192727e+00
1.076538269134567294e+01,2.830640323196551567e-01
1.077538769384692330e+01,-1.043273021209238482e+00
1.078539269634817366e+01,-1.094367351289811552e+00
1.079539769884942402e+01,2.846094740399733869e-01
1.080540270135067438e+01,1.250611667840472174e+00
1.081540770385192651e+01,4.493294803289747952e-01
1.082541270635317687e+01,-1.156112573174894020e+00
1.083541770885442723e+01,-1.625857456099845333e+00
1.084542271135567759e+01,-6.932221315064402978e-01
1.085542771385692795e+01,-6.728212393267019031e-02
1.086543271635817831e+01,-9.898475149817067553e-01
1.087543771885942867e+01,-2.450398254569998713e+00
1.088544272136068081e+01,-2.547891075484395529e+00
1.089544772386193117e+01,-1.124079594342049626e+00
1.090545272636318153e+01,-2.001467683076918469e-02
1.091545772886443189e+01,-5.833968738261715581e-01
1.092546273136568225e+01,-1.852471864019092695e+00
1.093546773386693260e+01,-1.910481500912256436e+00
1.094547273636818296e+01,-5.302333503368436007e-01
1.095547773886943510e+01,5.426521422911012582e-01
1.096548274137068546e+01,4.252258410889020457e-02
1.097548774387193582e+01,-1.040819576590552575e+00
1.098549274637318618e+01,-8.356357442952901948e-01
1.099549774887443654e+01,7.845518694634695533e-01
1.100550275137568690e+01,1.963149512971576138e+00
1.101550775387693903e+01,1.360847808187943597e+00
1.102551275637818939e+01,-4.103722797742226369e-02
1.103551775887943975e+01,-3.106684071906333777e-01
1.104552276138069011e+01,7.915580904019040576e-01
1.105552776388194047e+01,1.544172026519251117e+00
1.106553276638319083e+01,7.212944293474021773e-01
1.107553776888444119e+01,-6.475692858070027924e-01
1.108554277138569333e+01,-6.684314820663591616e-01
1.109554777388694369e+01,7.913593534073427582e-01
1.110555277638819405e+01,1.880507838754617911e+00
1.111555777888944441e+01,1.269926619259777345e+00
1.112556278139069477e+01,-5.670573228258390941e-02
1.113556778389194513e+01,-1.867428541477349491e-01
1.114557278639319549e+01,1.084162601362865574e+00
1.115557778889444762e+01,2.002513854218865852e+00
1.116558279139569798e+01,1.323130120276736710e+00
1.117558779389694834e+01,5.915086248015399839e-02
1.118559279639819870e+01,7.945820742787290669e-02
1.119559779889944906e+01,1.489116371234761704e+00
1.120560280140069942e+01,2.425397124116966285e+00
1.121560780390194978e+01,1.571376354632711969e+00
1.122561280640320192e+01,-6.647838129870831114e-02
1.123561780890445227e+01,-5.577096589296168805e-01
1.124562281140570263e+01,3.168343684881623767e-01
1.125562781390695299e+01,8.298381513728434467e-01
1.126563281640820335e+01,-2.226647766281754093e-01
1.127563781890945371e+01,-1.787141995024016827e+00
1.128564282141070585e+01,-1.972422800271695253e+00
1.129564782391195621e+01,-6.676706475921303507e-01
1.130565282641320657e+01,2.688728796711160607e-01
1.131565782891445693e+01,-4.708907337344938604e-01
1.132566283141570729e+01,-1.880220883036229251e+00
1.133566783391695765e+01,-2.050483984399721127e+00
1.134567283641820801e+01,-8.007077739180602505e-01
1.135567783891946014e+01,1.066209574987999620e-01
1.136568284142071050e+01,-5.552745773026239728e-01
1.137568784392196086e+01,-1.753182158336846097e+00
1.138569284642321122e+01,-1.625266851396469869e+00
1.139569784892446158e+01,-9.251860435556658047e-02
1.140570285142571194e+01,9.712168925250312945e-01
